classification,reporter_code,reporter_iso3,reporter,partner_code,partner_iso3,partner,partner_is_group,flow,year,cmd_code,trade_value,is_reported_api_field,is_aggregate_api_field,source_flag,fetched_at_utc
H6,702,SGP,Singapore,666,SPM,Saint Pierre and Miquelon,False,M,2022,8542,484.526,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,678,STP,Sao Tome and Principe,False,M,2022,8542,7657.398,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,682,SAU,Saudi Arabia,False,M,2022,8542,529.497,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,686,SEN,Senegal,False,M,2022,8542,4314.313,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,688,SRB,Serbia,False,M,2022,8542,23.936,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,699,IND,India,False,M,2022,8542,12112441.951,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,703,SVK,Slovakia,False,M,2022,8542,387859.525,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,704,VNM,Viet Nam,False,M,2022,8542,473466749.879,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,705,SVN,Slovenia,False,M,2022,8542,338668.52,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,710,ZAF,South Africa,False,M,2022,8542,85875.725,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,724,ESP,Spain,False,M,2022,8542,1454335.587,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,729,SDN,Sudan,False,M,2022,8542,41.344,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,748,SWZ,Eswatini,False,M,2022,8542,13743.714,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,752,SWE,Sweden,False,M,2022,8542,1468795.935,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,757,CHE,Switzerland,False,M,2022,8542,28444819.098,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,762,TJK,Tajikistan,False,M,2022,8542,40232.35,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,764,THA,Thailand,False,M,2022,8542,4340408404.721,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,768,TGO,Togo,False,M,2022,8542,39522.244,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,784,ARE,United Arab Emirates,False,M,2022,8542,2053943.903,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,788,TUN,Tunisia,False,M,2022,8542,68862.186,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,792,TUR,Türkiye,False,M,2022,8542,55624.033,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,796,TCA,Turks and Caicos Isds,False,M,2022,8542,220774.903,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,804,UKR,Ukraine,False,M,2022,8542,8990.571,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,807,MKD,North Macedonia,False,M,2022,8542,6562.863,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,826,GBR,United Kingdom,False,M,2022,8542,17314225.791,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,834,TZA,United Rep. of Tanzania,False,M,2022,8542,68293.52,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,842,USA,USA,False,M,2022,8542,1422033262.208,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,858,URY,Uruguay,False,M,2022,8542,1627.66,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,860,UZB,Uzbekistan,False,M,2022,8542,27129.836,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,12,DZA,Algeria,False,X,2022,8542,366229.932,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,20,AND,Andorra,False,X,2022,8542,105205.271,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,24,AGO,Angola,False,X,2022,8542,109756.044,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,28,ATG,Antigua and Barbuda,False,X,2022,8542,1749.516,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,31,AZE,Azerbaijan,False,X,2022,8542,5334.865,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,32,ARG,Argentina,False,X,2022,8542,3905357.343,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,36,AUS,Australia,False,X,2022,8542,74375346.337,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,40,AUT,Austria,False,X,2022,8542,151953581.45,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,48,BHR,Bahrain,False,X,2022,8542,14170.938,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,50,BGD,Bangladesh,False,X,2022,8542,7195998.295,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,51,ARM,Armenia,False,X,2022,8542,423581.721,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,52,BRB,Barbados,False,X,2022,8542,993.714,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,56,BEL,Belgium,False,X,2022,8542,408003654.252,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,64,BTN,Bhutan,False,X,2022,8542,4846.712,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,68,BOL,Bolivia (Plurinational State of),False,X,2022,8542,3642.65,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,72,BWA,Botswana,False,X,2022,8542,2572.05,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,76,BRA,Brazil,False,X,2022,8542,468016026.243,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,96,BRN,Brunei Darussalam,False,X,2022,8542,4004467.594,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,100,BGR,Bulgaria,False,X,2022,8542,7397848.391,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,104,MMR,Myanmar,False,X,2022,8542,7263869.668,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,112,BLR,Belarus,False,X,2022,8542,4289.652,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,116,KHM,Cambodia,False,X,2022,8542,959413.199,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,120,CMR,Cameroon,False,X,2022,8542,426346.711,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,124,CAN,Canada,False,X,2022,8542,126154799.339,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,144,LKA,Sri Lanka,False,X,2022,8542,5025338.724,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,152,CHL,Chile,False,X,2022,8542,108467.843,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,156,CHN,China,False,X,2022,8542,21368010423.863,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,170,COL,Colombia,False,X,2022,8542,5630189.787,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,188,CRI,Costa Rica,False,X,2022,8542,6589349.843,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,191,HRV,Croatia,False,X,2022,8542,90876.209,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,196,CYP,Cyprus,False,X,2022,8542,2588.733,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,203,CZE,Czechia,False,X,2022,8542,69589879.228,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,208,DNK,Denmark,False,X,2022,8542,6528585.336,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,214,DOM,Dominican Rep.,False,X,2022,8542,96776.837,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,218,ECU,Ecuador,False,X,2022,8542,2526938.583,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,222,SLV,El Salvador,False,X,2022,8542,24221.954,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,231,ETH,Ethiopia,False,X,2022,8542,56440.764,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,233,EST,Estonia,False,X,2022,8542,5999490.076,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,242,FJI,Fiji,False,X,2022,8542,1291.103,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,246,FIN,Finland,False,X,2022,8542,309185443.838,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,251,FRA,France,False,X,2022,8542,1087326473.879,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,258,PYF,French Polynesia,False,X,2022,8542,37192.456,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,266,GAB,Gabon,False,X,2022,8542,586870.647,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,268,GEO,Georgia,False,X,2022,8542,74234.768,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,276,DEU,Germany,False,X,2022,8542,2908147264.146,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,300,GRC,Greece,False,X,2022,8542,1678101.786,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,316,GUM,Guam,False,X,2022,8542,14661.267,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,320,GTM,Guatemala,False,X,2022,8542,4008.22,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,334,HMD,Heard Island and McDonald Islands,False,X,2022,8542,3045499.753,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,340,HND,Honduras,False,X,2022,8542,378907.398,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,344,HKG,"China, Hong Kong SAR",False,X,2022,8542,37848955984.359,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,348,HUN,Hungary,False,X,2022,8542,117334480.206,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,352,ISL,Iceland,False,X,2022,8542,32776.596,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,360,IDN,Indonesia,False,X,2022,8542,2622378883.129,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,372,IRL,Ireland,False,X,2022,8542,9098766.425,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,376,ISR,Israel,False,X,2022,8542,180642643.052,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,380,ITA,Italy,False,X,2022,8542,175567273.381,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,392,JPN,Japan,False,X,2022,8542,3946376476.508,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,398,KAZ,Kazakhstan,False,X,2022,8542,514230.899,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,404,KEN,Kenya,False,X,2022,8542,305825.193,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,410,KOR,Rep. of Korea,False,X,2022,8542,6114092865.043,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,414,KWT,Kuwait,False,X,2022,8542,11572.776,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,417,KGZ,Kyrgyzstan,False,X,2022,8542,8139.749,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,418,LAO,Lao People's Dem. Rep.,False,X,2022,8542,10491.296,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,428,LVA,Latvia,False,X,2022,8542,43866642.572,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,440,LTU,Lithuania,False,X,2022,8542,2741629.347,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,442,LUX,Luxembourg,False,X,2022,8542,541560.927,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,446,MAC,"China, Macao SAR",False,X,2022,8542,14504581.454,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,458,MYS,Malaysia,False,X,2022,8542,11574482291.699,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,462,MDV,Maldives,False,X,2022,8542,1161897.242,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,470,MLT,Malta,False,X,2022,8542,25790521.231,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,480,MUS,Mauritius,False,X,2022,8542,1632.012,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,484,MEX,Mexico,False,X,2022,8542,1007535148.345,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,490,S19,"Other Asia, nes",False,X,2022,8542,10341747769.966,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,496,MNG,Mongolia,False,X,2022,8542,350686.653,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,498,MDA,Rep. of Moldova,False,X,2022,8542,4095.986,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,504,MAR,Morocco,False,X,2022,8542,186529794.879,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,512,OMN,Oman,False,X,2022,8542,22377.418,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,516,NAM,Namibia,False,X,2022,8542,5734.526,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,524,NPL,Nepal,False,X,2022,8542,60645.551,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,528,NLD,Netherlands,False,X,2022,8542,1723380490.151,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,540,NCL,New Caledonia,False,X,2022,8542,2401.596,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,548,VUT,Vanuatu,False,X,2022,8542,3266.199,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,554,NZL,New Zealand,False,X,2022,8542,20493260.36,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,566,NGA,Nigeria,False,X,2022,8542,6022147.475,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,579,NOR,Norway,False,X,2022,8542,3376857.586,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,580,MNP,N. Mariana Isds,False,X,2022,8542,2671.422,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,581,UMI,United States Minor Outlying Islands,False,X,2022,8542,18341.634,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,583,FSM,FS Micronesia,False,X,2022,8542,1008.221,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,586,PAK,Pakistan,False,X,2022,8542,3282628.863,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,591,PAN,Panama,False,X,2022,8542,11409.574,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,598,PNG,Papua New Guinea,False,X,2022,8542,150763.056,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,600,PRY,Paraguay,False,X,2022,8542,10117.747,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,604,PER,Peru,False,X,2022,8542,59694.632,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,702,SGP,Singapore,608,PHL,Philippines,False,X,2022,8542,1363694198.241,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
